"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Slovenia","SVN","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44000000","40000000","44000000","47000000","53000000","55000000","58000000","66000000","85000000","101000000","99000000","114000000","182000000","258000000","215000000","181000000","198000000","167000000","188000000","209000000","195000000","200399993.896484","186100006.103516","196399993.896484","173300003.051758","47700000.7629395","","",
"Sweden","SWE","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","919000000","848000000","425000000","809000000","811000000","761000000","947000000","961000000","1244000000","1488000000","1074000000","1339000000","1673000000","1736000000","1962000000","2338000000","","","","","","","","","","","","",
"Eswatini","SWZ","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6000000","4000000","4000000","4000000","3000000","3000000","2000000","2000000","39999.9991059303","100000.001490116","300000.011920929","100000.001490116","200000.002980232","300000.011920929","100000.001490116","400000.005960464","100000.001490116","100000.001490116","200000.002980232","600000.023841858","200000.002980232","200000.002980232","200000.002980232","400000.005960464","300000.011920929","300000.011920929","","",
"Sint Maarten (Dutch part)","SXM","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000000","4000000","3000000","7000000","10000000","12000000","14000000","16000000","15000000","14000000","16000000","15000000","26000000","9000000","","",
"Seychelles","SYC","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95000000","41000000","38000000","56000000","66000000","86000000","75000000","83000000","87000000","84000000","77000000","95000000","70000000","99000000","92000000","78000000","89000000","41000000","54000000","83000000","91000000","91000000","102000000","52000000","28000000","7000000","","",
"Syrian Arab Republic","SYR","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104000000","83000000","91000000","88000000","88000000","26000000","24000000","118000000","63000000","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6634718323.94573","7443858160.92329","9590320571.8667","12267553086.8336","10667096711.0561","12328114746.9594","16317041571.0458","18673348179.3029","23752384885.6543","23429728645.9923","18295567295.0131","17630420973.1103","21138612933.8454","25209854288.6531","25106746500.1515","","","",
"Togo","TGO","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000000","3000000","3000000","3000000","3000000","11000000","6000000","7000000","2000000","4000000","4000000","5000000","39000000","111000000","95000000","108000000","108000000","98000000","104000000","107000000","116000000","115000000","","","",
"Thailand","THA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1222000000","1278000000","1392000000","1780000000","2388000000","2452000000","2303000000","2487000000","2600000000","3011000000","2527000000","3223000000","3956000000","4337000000","3755000000","3692000000","3740000000","3911000000","3958000000","3629000000","3605000000","3673000000","4681000000","5017000000","4561000000","1162000000","","",
"Tajikistan","TJK","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3400000.09536743","4699999.80926514","8399999.61853027","7500000","9100000.38146973","13199999.8092651","19500000","17100000.3814697","139000000","183000000","285000000","232000000","219000000","145000000","146000000","164000000","162000000","165399993.896484","96000000","","",
"Turkmenistan","TKM","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6000000","13000000","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2772233874.3637","2901027679.6464","2982092163.98824","3104474711.38083","3123575713.94813","3284867338.73182","3044858455.77804","2958414578.44299","3382498070.78082","3870545685.72221","4480605204.39896","5073952168.18209","5767984585.34865","6371071995.2283","5595257286.92988","5470790648.16908","6232456759.89808","7125450066.82259","7980313944.57314","8154618871.3044","7928784840.46375","8416986378.5572","8529212863.35589","9063678628.27074","8721954129.21699","","","",
"Timor-Leste","TLS","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2363367614.96884","2502735638.77514","2553771816.50703","2555734746.41979","2681362260.83674","2510587358.4262","2824656144.46857","3268278304.75342","2999356906.70464","3647747296.83049","4350537787.71521","4806878601.53365","6001613443.5423","7047339040.22247","6026891797.66052","6628250537.73614","6052557415.91399","7172379113.71175","6455272781.4841","6861852334.98565","5823692892.54966","5468429205.02404","6241142027.47309","6588532578.42027","6557745043.00709","","","",
"Tonga","TON","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300000.011920929","100000.001490116","","800000.011920929","500000","500000","1100000.02384186","1100000.02384186","1799999.95231628","2599999.90463257","2299999.95231628","3099999.90463257","1399999.97615814","300000.011920929","100000.001490116","200000.002980232","699999.988079071","","",
"South Asia (IDA & IBRD)","TSA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1880688993.60199","1836356126.15107","1912409113.84465","1979030546.98864","2118202715.91859","1936027615.80081","1975889988.82937","2214618168.36134","2576084839.13637","2831577070.75751","3072115256.14969","3438047114.42252","4272651954.14332","4607457178.63168","3773108349.45357","4674299107.08363","5225282734.00572","5496484095.73472","5614320429.86658","5603801122.36617","5322793750.3467","5016727682.22738","5492167242.12589","6159042838.65543","6214433693.48578","","","",
"Trinidad and Tobago","TTO","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155000000","154000000","151000000","155000000","155000000","158000000","160000000","160000000","188000000","227000000","140000000","135000000","158000000","160000000","181000000","180000000","178000000","439000000","426000000","428000000","278000000","244000000","264000000","112000000","45000000","8000000","","",
"Tunisia","TUN","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","308000000","307000000","315000000","323000000","291000000","295000000","310000000","308000000","352000000","462000000","657000000","724000000","798000000","956000000","751000000","832000000","615000000","704000000","672000000","683000000","488000000","470000000","477000000","579000000","567000000","155000000","","",
"Turkiye","TUR","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1569000000","1680000000","2232000000","3081000000","3351000000","3733000000","5248000000","6221000000","9987000000","10476000000","9032000000","7762000000","9515000000","11571000000","11586000000","3551000000","","",
"Tuvalu","TUV","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000000","5000000","3000000","4000000","11000000","4000000","7000000","16000000","11000000","36000000","16000000","4000000","32000000","24000000","30000000","41000000","59000000","37000000","22000000","17000000","15000000","16000000","20100000.3814697","","","",
"Uganda","UGA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22000000","23000000","1000000","1000000","2000000","1000000","4000000","38000000","16000000","18000000","17000000","22000000","21000000","19000000","12000000","16000000","13000000","16000000","15000000","14000000","","",
"Ukraine","UKR","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218000000","207000000","224000000","176000000","169000000","186000000","213000000","269000000","371000000","417000000","533000000","723000000","954000000","773000000","908000000","1112000000","1146000000","848000000","652000000","580000000","645000000","758000000","824000000","975000000","313000000","","",
"Upper middle income","UMC","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114000000","173000000","103000000","","","114000000","89000000","58000000","74000000","97000000","105000000","113000000","119000000","144000000","139000000","160000000","198000000","143000000","93000000","112000000","100000000","111000000","101000000","88000000","86000000","30000000","","",
"United States","USA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18909000000","20424000000","20872000000","20094000000","20043000000","21445000000","19046000000","17790000000","17833000000","21562000000","23259000000","24881000000","27881000000","32065000000","26357000000","31506000000","36738000000","41192000000","42124000000","42482000000","37972000000","35683000000","37290000000","41262000000","40082000000","11393000000","","",
"Uzbekistan","UZB","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36000000","50000000","46000000","24000000","29000000","","","","","","","","","","159000000","167000000","121000000","146000000","170000000","198000000","50000000","","",
"St. Vincent and the Grenadines","VCT","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3500000","4099999.90463257","5300000.19073486","5400000.09536743","5000000","6000000","2000000","","",
"Venezuela, RB","VEN","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146000000","142000000","65000000","66000000","62000000","46000000","62000000","50000000","47000000","52000000","72000000","75000000","77000000","67000000","65000000","54000000","66000000","60000000","68000000","64000000","79000000","73000000","","","","","","",
"British Virgin Islands","VGB","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12000000","9000000","13000000","12000000","18000000","19000000","18000000","19000000","17000000","23000000","19000000","24000000","25000000","26000000","27000000","27000000","27000000","26000000","32000000","24000000","30000000","17000000","5000000","","",
"World","WLD","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88842524479.8821","95276831302.6998","97382688692.193","97732001941.3826","100789682568.998","101488405549.65","96656825205.0897","98162261916.4199","103853093634.927","125990807618.178","141185993290.115","153899292355.318","180720132449.411","201555811172.861","172497429862.172","195861110473.538","223326361853.12","236766520403.603","249687614640.507","256355406441.385","232068752720.133","232959951207.201","256724273190.165","278748774752.301","276982067228.721","","","",
"Samoa","WSM","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","699440.896511078","398022.413253784","511843.979358673","600471.019744873","500000","","","","","1000000","800000.011920929","1399999.97615814","400000.005960464","600000.023841858","200000.002980232","699999.988079071","899999.976158142","200000.002980232","1200000.04768372","699999.988079071","400000.005960464","699999.988079071","1000000","300000.011920929","100000.001490116","59999.9986588955","","",
"Kosovo","XKX","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130000000","130000000","157000000","157000000","173000000","16000000","16000000","","","","","","",
"South Africa","ZAF","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","528000000","522000000","571000000","565000000","607000000","661000000","687000000","772000000","962000000","1058000000","1113000000","1091000000","1447000000","1222000000","1060000000","1224000000","1191000000","1206000000","1223000000","1146000000","881000000","888000000","889000000","800000000","674000000","109000000","","",
"Zambia","ZMB","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zimbabwe","ZWE","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11000000","11000000","12000000","13000000","13000000","14000000","16000000","17000000","9000000","9000000","6000000","3000000","","",
